13137;M;
18758;M;
19050;M;
23887;M;
30795;M;
38634;M;
46140;M;
46427;M;
53065;M;
59496;M;
65228;M;
65510;M;
75841;M;
76095;M;
84825;M;
105341;M;
113034;M;
123032;M;
137693;M;
140835;M;
144883;M;
150279;M;
155529;M;
158495;M;
164803;M;
167580;M;
